"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant"
"ACAN",0.104015217391304,0.157322826086956,1.35012054320553,0.189164397389589,0.878240276246058,-4.49102959585561,"NO"
"CLEC12A",0.0823695652173912,0.0780630434782608,1.35010137966066,0.189170460511411,0.878240276246058,-4.49104120391278,"NO"
"CABP2",0.206036956521739,-0.100596739130435,1.34987784730645,0.189241194767543,0.878240276246058,-4.49117659599185,"NO"
"SLURP1",-0.131202173913044,0.0410228260869565,-1.34860815813028,0.189643365957539,0.878240276246058,-4.4919453024433,"NO"
"WASF1",0.328039130434783,-0.160954347826087,1.34641689881261,0.19033901403513,0.878240276246058,-4.49327060936875,"NO"
"RNF149",0.149786956521739,0.123402173913043,1.34544270855112,0.190648925001873,0.878240276246058,-4.49385926724054,"NO"
"RNASEH2A",0.210708695652174,0.110645652173913,1.34432350424049,0.191005454541785,0.878240276246058,-4.49453513430194,"NO"
"TNFAIP2",0.1723,0.095745652173913,1.34430708791116,0.191010687938919,0.878240276246058,-4.49454504451189,"NO"
"GPNMB",0.15744347826087,0.106191304347826,1.34421010340145,0.191041608125798,0.878240276246058,-4.4946035901681,"NO"
"ALDH3A1",0.590078260869565,0.668791304347826,1.34371335302239,0.191200041250895,0.878240276246058,-4.49490340602464,"NO"
"GKN1",-0.0835260869565218,-0.0518239130434782,-1.3433195488825,0.191325713690967,0.878240276246058,-4.49514102589817,"NO"
"SMS",0.171730434782609,0.0404086956521739,1.34050786729086,0.192224864313853,0.878240276246058,-4.49683598063456,"NO"
"ADGRF5",0.134286956521739,-0.00249130434782609,1.34040174997012,0.192258864142223,0.878240276246058,-4.49689989581465,"NO"
"MMP7",0.174319565217391,0.0653967391304348,1.3402679710112,0.192301733403025,0.878240276246058,-4.49698046607248,"NO"
"CLSTN1",0.13719347826087,-0.0672532608695652,1.33898097704546,0.192714529674535,0.878240276246058,-4.49775525062495,"NO"
"EDNRB",0.107332608695652,0.0865445652173913,1.33871733965166,0.192799175146995,0.878240276246058,-4.49791389041516,"NO"
"IL7",0.311815217391304,-0.0125380434782609,1.33824484592535,0.192950950197681,0.878240276246058,-4.4981981443416,"NO"
"APOBR",-0.184817391304348,-0.0114695652173913,-1.33758227261077,0.193163939756987,0.878240276246058,-4.49859661677566,"NO"
"EXOSC10",0.173482608695652,0.0994282608695652,1.33747205517596,0.193199387818229,0.878240276246058,-4.49866288649526,"NO"
"TNC",0.179584782608696,0.00488152173913044,1.33625699407555,0.193590511170732,0.878240276246058,-4.49939317117472,"NO"
"CD69",-0.359495652173913,-0.187617391304348,-1.33592231543982,0.193698351215604,0.878240276246058,-4.49959422958123,"NO"
"AXIN1",0.412339130434782,-0.10494347826087,1.32964741161462,0.19572892495916,0.878240276246058,-4.50335647284949,"NO"
"STX4",0.218913043478261,0.10444347826087,1.32806694805902,0.196242968441477,0.878240276246058,-4.50430185011438,"NO"
"CCL26",0.403704347826087,0.227039130434783,1.32718436428925,0.196530483938354,0.878240276246058,-4.50482939094559,"NO"
"GFRA1",0.139908695652174,0.179741304347826,1.32657847118924,0.196728052583183,0.878240276246058,-4.50519138566118,"NO"
"CLEC4M",-0.177617391304348,-0.0581826086956522,-1.32644605798507,0.196771250212921,0.878240276246058,-4.50527047924848,"NO"
"CCN2",0.270717391304348,-0.0578760869565217,1.32591155261024,0.196945698735832,0.878240276246058,-4.50558968821233,"NO"
"CDHR1",0.307336956521739,0.0747532608695652,1.32443688522958,0.197427614585284,0.878240276246058,-4.50646983446735,"NO"
"RAP1A",0.458071739130435,0.356744565217391,1.32142432058875,0.198414955610304,0.878240276246058,-4.50826543782375,"NO"
"CD83",0.176384782608696,0.0719989130434783,1.32047770778696,0.198725989407608,0.878240276246058,-4.50882898149047,"NO"
"HHEX",0.375791304347826,0.0539978260869565,1.31975568871879,0.198963481389011,0.878240276246058,-4.50925860183391,"NO"
"CCL4",0.267182608695652,0.00100869565217391,1.31905565982345,0.199193950327166,0.878240276246058,-4.50967495829894,"NO"
"SLAMF7",0.224052173913044,-0.104941304347826,1.31704554907526,0.199856885317078,0.878240276246058,-4.51086953172107,"NO"
"ANG",0.18624347826087,0.1738,1.31457277216683,0.200674751827936,0.878240276246058,-4.51233706164731,"NO"
"VTCN1",0.120604347826087,-0.0551586956521739,1.31434685794961,0.200749601597654,0.878240276246058,-4.51247102599623,"NO"
"SEZ6L",-0.121391304347826,-0.0250608695652174,-1.31408068655918,0.200837817092258,0.878240276246058,-4.51262883871622,"NO"
"COX6B1",0.116495652173913,-0.00800434782608696,1.31384046933878,0.200917456528764,0.878240276246058,-4.51277124128292,"NO"
"RAB3GAP1",0.15865652173913,0.0651108695652174,1.3133471872094,0.201081071468511,0.878240276246058,-4.51306359730741,"NO"
"RPS10",0.103715217391304,-0.00818369565217392,1.31297310312577,0.201205218807699,0.878240276246058,-4.51328524903796,"NO"
"NCF2",-0.361428260869565,0.401405434782609,-1.31276476571129,0.201274385496056,0.878240276246058,-4.51340867089289,"NO"
"CD248",-0.13859347826087,0.0593858695652174,-1.31210894945883,0.201492232453703,0.878240276246058,-4.5137970827992,"NO"
"IL3RA",0.116163043478261,0.0204576086956522,1.31173106418176,0.201617840025028,0.878240276246058,-4.51402081751092,"NO"
"TXNDC5",0.325547826086957,-0.0155608695652174,1.31121379954564,0.201789874972726,0.878240276246058,-4.51432699095157,"NO"
"VSTM1",0.21120652173913,0.0411967391304348,1.31116178157036,0.20180718170359,0.878240276246058,-4.51435777549178,"NO"
"XPNPEP2",-0.572973913043478,-0.4533,-1.31093667972003,0.201882087844157,0.878240276246058,-4.51449098079966,"NO"
"PDCD1LG2",0.12345652173913,0.0556847826086957,1.31044657800093,0.202045251210452,0.878240276246058,-4.51478093792695,"NO"
"BHLHE40",0.367954347826087,0.202044565217391,1.30987153386315,0.202236823421732,0.878240276246058,-4.51512103847751,"NO"
"TSPAN1",0.209919565217391,0.249798913043478,1.30931736867568,0.202421572846083,0.878240276246058,-4.51544867732532,"NO"
"TCOF1",0.09755,0.15548152173913,1.30838832567861,0.20273159304698,0.878240276246058,-4.51599770569539,"NO"
"SLC28A1",0.178034782608696,0.0384391304347826,1.30823455561236,0.20278294126692,0.878240276246058,-4.51608854770396,"NO"
"GDNF",0.17063695652174,0.167655434782609,1.30822733524725,0.2027853526003,0.878240276246058,-4.51609281303419,"NO"
"LRIG3",0.0842956521739131,0.100739130434783,1.30701171978479,0.203191639043503,0.878240276246058,-4.51681065180555,"NO"
"SPRING1",0.191878260869565,0.0370173913043478,1.30645497747651,0.203377924935524,0.878240276246058,-4.51713923759172,"NO"
"AZI2",0.229021739130435,0.0413478260869565,1.30571267232914,0.203626505353184,0.878240276246058,-4.51757716666601,"NO"
"BMP6",0.190334782608696,0.0338413043478261,1.305315635995,0.203759559728261,0.878240276246058,-4.51781131955307,"NO"
"STK24",0.225032608695652,-0.0943119565217391,1.30489754752772,0.203899741648865,0.878240276246058,-4.51805782618885,"NO"
"ARHGEF5",0.303226086956522,0.254417391304348,1.30469389051977,0.203968053284935,0.878240276246058,-4.5181778802168,"NO"
"CD3G",0.26514347826087,0.197354347826087,1.30385747978764,0.204248791647343,0.878240276246058,-4.51867077926107,"NO"
"ALCAM",0.100491304347826,0.0451369565217391,1.30274683975972,0.204622035085947,0.878240276246058,-4.51932488999759,"NO"
"IL9",0.150952173913044,0.0653369565217391,1.30072721851723,0.205302100871097,0.878240276246058,-4.5205131968367,"NO"
"LEG1",-0.318230434782609,0.130089130434783,-1.30055135044432,0.205361403242347,0.878240276246058,-4.52061660413368,"NO"
"CRYM",0.328717391304348,0.0821369565217391,1.3001191192353,0.205507206902149,0.878240276246058,-4.52087070062363,"NO"
"CSF2RA",-0.254645652173913,-0.105766304347826,-1.29965300418569,0.205664529982512,0.878240276246058,-4.5211446403496,"NO"
"ATP6V1F",0.217276086956522,0.167983695652174,1.29916815606275,0.205828274373814,0.878240276246058,-4.52142950582961,"NO"
"CD28",0.140897826086957,0.044020652173913,1.29901464090679,0.205880140927836,0.878240276246058,-4.52151968361117,"NO"
"AKR1B1",-0.310786956521739,-0.0711891304347826,-1.29839786763202,0.206088625209209,0.878240276246058,-4.5218819017874,"NO"
"DTX2",-0.243471739130435,0.0817315217391304,-1.29775418870152,0.20630637775515,0.878240276246058,-4.52225977349249,"NO"
"CNDP1",-0.203308695652174,-0.238297826086956,-1.29601688494929,0.206894981832916,0.878240276246058,-4.52327890469367,"NO"
"CCAR2",0.110441304347826,0.0596836956521739,1.29593645830281,0.206922261935695,0.878240276246058,-4.52332605767702,"NO"
"LRP1",-0.110780434782609,0.0958858695652174,-1.29566038332553,0.207015925533197,0.878240276246058,-4.52348789852745,"NO"
"PRTG",0.108239130434782,0.0124760869565217,1.2947609383483,0.207321305557024,0.87826112484519,-4.52401497909576,"NO"
"WFDC1",0.168747826086957,0.105426086956522,1.29319516653018,0.207853744545132,0.879144207248166,-4.52493182788577,"NO"
"PTPRM",-0.113943478260869,0.0130630434782609,-1.29238016662204,0.208131300518553,0.879144207248166,-4.52540870297419,"NO"
"AZU1",-0.252121739130435,0.410282608695652,-1.28939864674404,0.209149115727923,0.881616877403696,-4.52715119211402,"NO"
"DPY30",0.272710869565217,0.169944565217391,1.28889941118625,0.209319915469779,0.881616877403696,-4.52744264281813,"NO"
"KLRC1",0.184460869565217,0.00387391304347826,1.28744464903045,0.209818233797312,0.881659899831461,-4.52829140446712,"NO"
"RCC1",0.217189130434783,0.230270652173913,1.28645884084875,0.2101564330728,0.881659899831461,-4.52886612105847,"NO"
"SLC9A3R2",0.134634782608696,0.0823434782608696,1.28496585617992,0.210669425411912,0.881659899831461,-4.52973583922094,"NO"
"LRRC37A2",0.156378260869565,0.0807239130434782,1.28471044748004,0.210757280543979,0.881659899831461,-4.52988454235354,"NO"
"ST8SIA1",0.215160869565217,0.137458695652174,1.28283559968032,0.211403049294831,0.881659899831461,-4.53097537766525,"NO"
"GNAS",0.231930434782609,0.150921739130435,1.28269011347158,0.211453223674438,0.881659899831461,-4.5310599714549,"NO"
"CD14",0.141752173913044,0.0191978260869565,1.28216559039916,0.211634193780432,0.881659899831461,-4.53136489395451,"NO"
"PDGFA",0.340576086956522,-0.0708315217391304,1.28068534668764,0.212145545810794,0.881659899831461,-4.53222486388808,"NO"
"TFF2",-0.225978260869565,0.0112434782608696,-1.28054320075142,0.212194700114154,0.881659899831461,-4.53230740339543,"NO"
"B3GAT3",0.106095652173913,0.0116869565217391,1.28006728563462,0.212359335920715,0.881659899831461,-4.53258369777861,"NO"
"STX8",0.256639130434783,0.0920000000000001,1.27923339862801,0.21264804289469,0.881659899831461,-4.53306761359004,"NO"
"EHBP1",0.3229,-0.00809782608695653,1.27652219026393,0.21358879198721,0.884306004219,-4.5346391981368,"NO"
"TRIM24",0.196252173913044,0.0994826086956521,1.27564888197945,0.213892494696207,0.884310837336651,-4.53514484619138,"NO"
"COL3A1",0.0810478260869566,0.016545652173913,1.27300921019756,0.214812479868904,0.886859998102832,-4.53667151704188,"NO"
"ZNRD2",0.282980434782609,0.136790217391304,1.27097919980587,0.21552204096475,0.88853445097315,-4.53784383995169,"NO"
"PCDH12",0.0945065217391305,0.0586880434782608,1.26792378691528,0.216593392772846,0.891693643767646,-4.53960546247818,"NO"
"GUK1",0.109004347826087,0.0208630434782609,1.26471988448886,0.217721174800804,0.891835612636663,-4.54144899347708,"NO"
"TRIM40",0.237191304347826,-0.0185782608695652,1.2639780030607,0.217982956787534,0.891835612636663,-4.54187533199365,"NO"
"SPTBN2",0.230969565217391,0.15629347826087,1.26329069760237,0.218225695166627,0.891835612636663,-4.54227012543601,"NO"
"CLSTN3",0.120741304347826,0.0988532608695652,1.26240044446327,0.218540415750944,0.891835612636663,-4.54278123354508,"NO"
"FN1",-0.128630434782609,0.0992108695652174,-1.26215960471868,0.218625616401576,0.891835612636663,-4.54291945292207,"NO"
"BLOC1S2",0.230954347826087,0.0788445652173913,1.26161098005198,0.218819795100909,0.891835612636663,-4.54323423168315,"NO"
"IL15RA",0.139384782608696,0.0457989130434783,1.26051628631829,0.219207640788819,0.891835612636663,-4.54386198956241,"NO"
"CALB2",0.128286956521739,-0.0250565217391304,1.26013098796211,0.2193442750436,0.891835612636663,-4.54408283523095,"NO"
"SERPINA3",0.0652173913043479,0.0231086956521739,1.25933666639974,0.219626161602275,0.891835612636663,-4.54453795145189,"NO"
"CXCL16",0.106934782608696,0.0400760869565217,1.25918793387367,0.219678974032979,0.891835612636663,-4.54462314355098,"NO"
"CXCL3",0.322539130434783,-0.253886956521739,1.25573688492082,0.220907101263536,0.893400780256686,-4.5465975547493,"NO"
"S100A11",-0.187917391304348,0.244702173913044,-1.25408353785264,0.221497326850512,0.893400780256686,-4.5475418985728,"NO"
"IGFBP3",-0.13565652173913,-0.0878282608695652,-1.25393875692895,0.221549069001738,0.893400780256686,-4.54762454483013,"NO"
"DSG2",0.130582608695652,0.0244869565217391,1.25261385192183,0.222022993673252,0.893400780256686,-4.54838048696194,"NO"
"RAB39B",0.247352173913043,0.171645652173913,1.24806507137233,0.223655978263076,0.893400780256686,-4.55097087932375,"NO"
"MAP1LC3B2",0.388334782608696,0.33460652173913,1.24659665193042,0.224185073854956,0.893400780256686,-4.55180545248388,"NO"
"C4BPB",-0.186573913043478,0.0407934782608695,-1.24657845540099,0.224191636314255,0.893400780256686,-4.55181578939621,"NO"
"RAB10",0.162917391304348,0.0622369565217391,1.24641073595196,0.224252130098517,0.893400780256686,-4.55191106005457,"NO"
"FAM13A",0.246934782608696,0.04555,1.24587049534107,0.22444707062505,0.893400780256686,-4.55221786469049,"NO"
"PDRG1",0.189080434782609,-0.0140358695652174,1.24540235690462,0.22461609770963,0.893400780256686,-4.55248363410099,"NO"
"MSLN",0.208330434782609,0.241826086956522,1.24442323670385,0.224969933040384,0.893400780256686,-4.55303923109191,"NO"
"TFF1",-0.246239130434783,0.087154347826087,-1.24379308104972,0.225197882651874,0.893400780256686,-4.55339662039327,"NO"
"UPK3BL1",-0.0838760869565218,0.0596619565217391,-1.24325433916377,0.225392903444458,0.893400780256686,-4.55370204719095,"NO"
"PPBP",0.337908695652174,-0.147358695652174,1.24317687399705,0.225420955814439,0.893400780256686,-4.55374595528746,"NO"
"CEACAM5",-0.221215217391305,0.124772826086957,-1.23979804938216,0.226647101472386,0.893400780256686,-4.55565892537446,"NO"
"CDCP1",0.304704347826087,0.383973913043478,1.23978668819278,0.226651232848391,0.893400780256686,-4.55566535046671,"NO"
"SPP1",0.249595652173913,0.122352173913043,1.23917098536779,0.226875211915372,0.893400780256686,-4.55601347651968,"NO"
"BRD2",0.125539130434783,0.00688695652173914,1.23848958080301,0.227123287061429,0.893400780256686,-4.556398585603,"NO"
"DNMBP",0.226054347826087,0.0933032608695652,1.23798544527767,0.227306956923433,0.893400780256686,-4.55668339564972,"NO"
"MRPS16",0.0944217391304349,0.0522673913043478,1.23540869616239,0.228247489795919,0.893400780256686,-4.55813763503528,"NO"
"NMT1",0.216134782608696,-0.0105717391304348,1.23522601021577,0.228314283064215,0.893400780256686,-4.5582406429103,"NO"
"TOMM20",0.271182608695652,0.0535913043478261,1.23509182429295,0.228363353262087,0.893400780256686,-4.5583162959605,"NO"
"ACRV1",0.287639130434783,0.714310869565217,1.23501564053321,0.228391216305339,0.893400780256686,-4.55835924480405,"NO"
"AAMDC",0.188263043478261,0.0747989130434783,1.23121765623688,0.229783529839936,0.893400780256686,-4.56049760773992,"NO"
"S100A3",0.167230434782609,0.114358695652174,1.23098431023003,0.229869281286822,0.893400780256686,-4.56062881078238,"NO"
"ICA1",0.289441304347826,0.0162097826086957,1.23098230218012,0.229870019322348,0.893400780256686,-4.56062993975615,"NO"
"IL17D",0.0981086956521739,0.107071739130435,1.22972469060396,0.230332591327745,0.893400780256686,-4.56133670118384,"NO"
"SNAP23",-0.388771739130435,-0.241144565217391,-1.22967205477969,0.230351967026574,0.893400780256686,-4.56136626886228,"NO"
"TAX1BP1",0.225569565217391,0.130115217391304,1.22944349615605,0.230436115682058,0.893400780256686,-4.56149464742307,"NO"
"GNLY",-0.219330434782608,0.00146521739130437,-1.22937019951606,0.230463106289447,0.893400780256686,-4.56153581307874,"NO"
"MYOC",-0.189360869565218,-0.0149717391304348,-1.2292486785382,0.230507860184991,0.893400780256686,-4.56160405855609,"NO"
"SPAG1",0.175473913043478,0.110163043478261,1.22911672852426,0.230556462322929,0.893400780256686,-4.56167815462548,"NO"
"BAG4",0.147604347826087,0.0906195652173913,1.22856854715936,0.230758460846726,0.893400780256686,-4.56198591378204,"NO"
"FCRL2",0.206941304347826,0.0107184782608696,1.22779682115011,0.23104305918881,0.893400780256686,-4.56241898327309,"NO"
"DLG4",0.273917391304348,-0.0567021739130435,1.22691530276092,0.231368470673254,0.893400780256686,-4.56291339049554,"NO"
"LRRFIP1",0.157695652173913,0.107321739130435,1.22646864900968,0.231533484207506,0.893400780256686,-4.56316378836183,"NO"
"CENPJ",0.257486956521739,0.0355478260869565,1.226224239221,0.23162381747132,0.893400780256686,-4.56330077472699,"NO"
"NPHS2",0.437391304347826,0.24944347826087,1.22544187508465,0.231913155946745,0.893400780256686,-4.5637391213844,"NO"
"IL31RA",-0.121167391304348,0.0543858695652174,-1.22443212021329,0.232286991834073,0.893400780256686,-4.56430453041148,"NO"
"CD74",0.152771739130435,0.0573163043478261,1.22252529492447,0.232994182620166,0.893400780256686,-4.56537120200994,"NO"
"BECN1",0.193945652173913,0.0950445652173913,1.22222143865818,0.233107024380206,0.893400780256686,-4.56554105138929,"NO"
"PALLD",0.161634782608696,0.191208695652174,1.22213902309425,0.233137637774504,0.893400780256686,-4.56558711397714,"NO"
"FCAR",0.183947826086957,0.0581913043478261,1.22131755962459,0.233442937107433,0.893400780256686,-4.56604609496402,"NO"
"ACY3",0.232326086956522,0.145623913043478,1.22064827751798,0.233691900095946,0.893400780256686,-4.56641985832057,"NO"
"SUSD5",0.143747826086957,0.153121739130435,1.22030803574126,0.233818541531428,0.893400780256686,-4.5666098028452,"NO"
"PADI4",-0.310036956521739,0.389870652173913,-1.21743173626581,0.234891192615722,0.895302275857537,-4.56821378633987,"NO"
"MED21",0.117504347826087,0.0190913043478261,1.21663022949839,0.235190754322721,0.895302275857537,-4.56866019312155,"NO"
"S100A14",0.204571739130435,0.148122826086957,1.21651168869778,0.235235083085388,0.895302275857537,-4.56872619489741,"NO"
"ARG1",-0.199134782608696,0.180389130434783,-1.21568441589139,0.23554461951221,0.895314594062665,-4.56918666008525,"NO"
"AGRN",0.128236956521739,0.117346739130435,1.21091373326662,0.237335611399429,0.900950639117571,-4.57183699045236,"NO"
"NUDT10",0.0970478260869565,0.0653804347826087,1.20964567131973,0.237813376087982,0.901593383015786,-4.57254000354475,"NO"
"F12",-0.196265217391304,-0.06105,-1.20793910531657,0.238457492245404,0.901890706533203,-4.57348515887768,"NO"
"CPXM2",0.0833826086956521,0.0782086956521739,1.205946754827,0.239211125542705,0.901890706533203,-4.57458719064399,"NO"
"MARCO",0.117760869565217,0.00958478260869564,1.20479821705912,0.239646384775136,0.901890706533203,-4.57522179676671,"NO"
"PF4",0.40815652173913,-0.104230434782609,1.20377456953789,0.240034813800474,0.901890706533203,-4.57578697351145,"NO"
"SEPTIN7",-0.253804347826087,0.113415217391304,-1.20334873374059,0.240196538311572,0.901890706533203,-4.57602196862427,"NO"
"TP53INP1",0.113428260869565,0.000574999999999993,1.19858949769046,0.242009555135318,0.901890706533203,-4.57864362262951,"NO"
"PODXL",-0.083654347826087,0.0105423913043478,-1.19806394704091,0.242210386997518,0.901890706533203,-4.57893259549273,"NO"
"TUBB3",0.111195652173913,0.00385,1.19798567358272,0.242240308751884,0.901890706533203,-4.57897562495606,"NO"
"TNFRSF11B",0.125204347826087,0.102897826086956,1.1975220303877,0.242417603165,0.901890706533203,-4.57923045670197,"NO"
"SERPINE2",0.287708695652174,-0.0363978260869565,1.19611976419152,0.242954410872619,0.901890706533203,-4.58000068303313,"NO"
"CA11",-0.22380652173913,0.112109782608696,-1.19609113765928,0.242965378751549,0.901890706533203,-4.58001639897427,"NO"
"TNFRSF1A",0.115369565217391,0.144558695652174,1.19434646122688,0.24363452600959,0.901890706533203,-4.58097363332496,"NO"
"KIRREL2",0.164797826086957,0.00742717391304347,1.1934063859458,0.243995648466277,0.901890706533203,-4.58148893240863,"NO"
"KIF1C",0.0822130434782609,0.0718891304347826,1.19260314935238,0.244304521379356,0.901890706533203,-4.58192895586509,"NO"
"RNASE1",0.073858695652174,0.140925,1.19080995136556,0.244995120560236,0.901890706533203,-4.58291040160109,"NO"
"CEACAM19",-0.0934000000000001,0.0926086956521739,-1.18990184026484,0.245345407761568,0.901890706533203,-4.58340695529309,"NO"
"PRELP",0.0745130434782609,0.0544478260869565,1.18945171338689,0.245519174095316,0.901890706533203,-4.5836529667698,"NO"
"GBA",0.194513043478261,0.00954347826086956,1.18883293403042,0.245758196284078,0.901890706533203,-4.58399102644122,"NO"
"GSTP1",0.184941304347826,0.00829456521739129,1.18814549970042,0.246023941529562,0.901890706533203,-4.58436642240301,"NO"
"OSBPL2",0.23735652173913,0.090704347826087,1.18810845028836,0.246038269992665,0.901890706533203,-4.58438664929571,"NO"
"GALNT3",0.148252173913043,-0.0971260869565217,1.18713791743569,0.246413834345958,0.901890706533203,-4.58491631796461,"NO"
"SELENOP",-0.0969391304347826,-9.7826086956517e-05,-1.18707505816514,0.246438173514095,0.901890706533203,-4.58495061097029,"NO"
"ESYT2",0.271678260869565,-0.0202565217391304,1.18699311109436,0.246469906180952,0.901890706533203,-4.5849953150876,"NO"
"SHBG",0.194495652173913,-0.0961717391304348,1.18635982925424,0.246715236731923,0.901890706533203,-4.58534069877162,"NO"
"DPEP2",-0.0948869565217391,0.0750847826086957,-1.18488526020004,0.247287181671666,0.901890706533203,-4.58614431276967,"NO"
"CCL21",0.134919565217391,0.0917032608695652,1.18477304466375,0.247330747317928,0.901890706533203,-4.58620543404691,"NO"
"COQ7",0.179152173913043,0.176784782608696,1.18256144929456,0.248190523272433,0.901890706533203,-4.58740905257343,"NO"
"EDIL3",0.141921739130435,0.0464695652173913,1.18133372706574,0.248668767384269,0.901890706533203,-4.58807640499906,"NO"
"BTN2A1",0.11799347826087,0.0912532608695652,1.18129518109583,0.24868379356039,0.901890706533203,-4.58809734802434,"NO"
"IDUA",-0.164463043478261,0.0324684782608696,-1.18122277597404,0.248712020696422,0.901890706533203,-4.58813668605923,"NO"
"SAFB2",0.0912434782608696,0.0379260869565217,1.18086981547278,0.248849656394889,0.901890706533203,-4.58832842222641,"NO"
"ATP1B1",-0.268217391304348,0.167365217391304,-1.18060384673037,0.248953407302449,0.901890706533203,-4.58847287081055,"NO"
"CFP",-0.123334782608696,0.000650000000000009,-1.17901648710477,0.249573282881383,0.901890706533203,-4.58933440516128,"NO"
"ANGPTL3",0.116726086956522,-0.0598630434782609,1.1785636906074,0.249750312890845,0.901890706533203,-4.58957998109655,"NO"
"COPB2",0.115147826086957,-0.0367739130434783,1.17821545832507,0.249886524719621,0.901890706533203,-4.58976879248244,"NO"
"BCL7B",0.151573913043478,-0.0715391304347826,1.1779122663253,0.250005163788227,0.901890706533203,-4.58993314498902,"NO"
"DDX58",-0.223197826086957,0.126103260869565,-1.17725265699873,0.250263413228647,0.901890706533203,-4.59029057966991,"NO"
"CCL13",0.380123913043478,0.0197989130434783,1.17686830890978,0.250413983863699,0.901890706533203,-4.59049877611478,"NO"
"NPPC",-0.171434782608696,0.245958695652174,-1.17614890264214,0.250695995924383,0.901890706533203,-4.59088831617964,"NO"
"CD300LF",0.188873913043478,0.115663043478261,1.17607820895637,0.250723721013269,0.901890706533203,-4.59092658422747,"NO"
"DYNLT1",-0.218965217391304,-0.0056304347826087,-1.17584885096085,0.250813687696887,0.901890706533203,-4.59105072748347,"NO"
"GLI2",0.0883956521739132,0.0116934782608696,1.17574268031395,0.25085534169686,0.901890706533203,-4.59110818697465,"NO"
"MTDH",0.333165217391304,-0.0420434782608695,1.17450958762572,0.251339497171879,0.901890706533203,-4.59177521737186,"NO"
"CPPED1",-0.224858695652174,0.147105434782609,-1.17337786181258,0.251784461038347,0.901890706533203,-4.59238689769644,"NO"
"APOF",-0.115352173913044,-0.0846586956521739,-1.17252326607534,0.252120851050492,0.901890706533203,-4.59284846569146,"NO"
"GRSF1",0.259778260869565,0.0204282608695652,1.17229336087757,0.252211404158391,0.901890706533203,-4.59297258954962,"NO"
"GHR",-0.126595652173913,0.0253239130434783,-1.17007178936198,0.253087657737382,0.901890706533203,-4.59417094451998,"NO"
"PPP1R14D",0.14014347826087,0.114802173913043,1.16999028014815,0.253119850134799,0.901890706533203,-4.59421487573692,"NO"
"MINDY1",0.371386956521739,-0.229367391304348,1.16944303043614,0.253336067035771,0.901890706533203,-4.59450976167459,"NO"
"RET",-0.12095,-0.0507445652173913,-1.16878708857813,0.253595407740926,0.901890706533203,-4.59486306377555,"NO"
"TK1",0.194195652173913,0.0473804347826087,1.16714001308254,0.254247479042967,0.901890706533203,-4.59574947414569,"NO"
"THRAP3",0.326304347826087,0.263017391304348,1.16696259395205,0.2543177924494,0.901890706533203,-4.59584489352945,"NO"
"APOA1",-0.0871869565217392,0.0470021739130435,-1.16297990267649,0.255899963059085,0.901890706533203,-4.59798364996531,"NO"
"SHD",0.232152173913044,0.0960065217391304,1.16262998265002,0.256039319006475,0.901890706533203,-4.59817126753235,"NO"
"CXCL12",0.121973913043478,-0.00621739130434783,1.16224578370217,0.256192390995558,0.901890706533203,-4.59837720978984,"NO"
"PTPN1",0.2739,-0.0537695652173913,1.16189655488937,0.256331588754305,0.901890706533203,-4.59856435728618,"NO"
"CLEC10A",-0.160219565217391,-0.0319836956521739,-1.16094015749041,0.256713080842791,0.901890706533203,-4.59907663667291,"NO"
"ITPA",0.227747826086957,0.0111630434782609,1.15852909604673,0.257676672129576,0.901890706533203,-4.60036650717845,"NO"
"SLC44A4",-0.274206521739131,0.222864130434783,-1.15708560663627,0.258254841855906,0.901890706533203,-4.60113766414522,"NO"
"TGOLN2",0.10614347826087,0.0831804347826087,1.15647567258807,0.258499429180601,0.901890706533203,-4.60146326628803,"NO"
"CFHR5",-0.1471,0.0336413043478261,-1.15626707067078,0.258583118932674,0.901890706533203,-4.60157459138618,"NO"
"RCOR1",0.128454347826087,0.0430728260869565,1.15578626839305,0.258776089627125,0.901890706533203,-4.60183111781421,"NO"
"PIGR",0.145532608695652,0.119392391304348,1.1551950584554,0.259013517749391,0.901890706533203,-4.60214642759479,"NO"
"CAPG",0.238895652173913,0.282695652173913,1.15497792464001,0.259100758237261,0.901890706533203,-4.60226219732328,"NO"
"BMPER",0.0860086956521739,0.0789565217391304,1.15476472790984,0.259186437892455,0.901890706533203,-4.60237585004341,"NO"
"EPGN",-0.136017391304348,0.118452173913043,-1.15312445234107,0.259846329670516,0.901890706533203,-4.60324966990802,"NO"
"IL36A",0.250560869565217,0.180058695652174,1.14579295945022,0.262810918108424,0.901890706533203,-4.60714252902636,"NO"
"BTN3A2",0.161960869565217,-0.0418565217391304,1.14509809038237,0.263093178700539,0.901890706533203,-4.60751039969787,"NO"
"AIDA",0.226910869565217,0.112075,1.14281371201697,0.264022673770966,0.901890706533203,-4.60871844133977,"NO"
"TGFBR2",0.142534782608696,0.142789130434783,1.14266676409198,0.264082547872705,0.901890706533203,-4.60879608149677,"NO"
"MANSC4",0.307247826086957,0.413567391304348,1.14188658953963,0.264400597331621,0.901890706533203,-4.60920814627854,"NO"
"AMOT",0.141947826086957,-0.00916956521739131,1.13892017168238,0.265612459015863,0.901890706533203,-4.61077274196267,"NO"
"CCL22",0.201319565217391,0.138457608695652,1.13721648559138,0.266310293433846,0.901890706533203,-4.61166976753626,"NO"
